symbol,date,close
DWDP,2016-09-01,36.18
DWDP,2016-10-03,35.25
DWDP,2016-11-01,36.17
DWDP,2016-12-01,37.73
DWDP,2017-01-03,38.74
DWDP,2017-02-01,40.55
DWDP,2017-03-01,42.68
DWDP,2017-04-03,42.41
DWDP,2017-05-01,42.04
DWDP,2017-06-01,42.21
DWDP,2017-07-03,43.0
DWDP,2017-08-01,43.5
DWDP,2017-09-01,45.18
DWDP,2017-10-02,47.36
DWDP,2017-11-01,49.31
DWDP,2017-12-01,47.75
DWDP,2018-01-02,48.35
DWDP,2018-02-01,49.43
DWDP,2018-03-01,46.24
DWDP,2018-04-02,41.72
DWDP,2018-05-01,42.41
DWDP,2018-06-01,44.5
DWDP,2018-07-02,44.23
DWDP,2018-08-01,45.7
DWDP,2018-09-04,46.89
DWDP,2018-10-01,43.59
DWDP,2018-11-01,39.19
DWDP,2018-12-03,39.78
DWDP,2019-01-02,36.66
DWDP,2019-02-01,35.96
DWDP,2019-03-01,35.87
DWDP,2019-04-01,36.6
DWDP,2019-05-01,37.31
XOM,2016-04-01,82.96
XOM,2016-05-02,89.13
XOM,2016-06-01,89.24
XOM,2016-07-01,93.84
XOM,2016-08-01,85.86
XOM,2016-09-01,86.84
XOM,2016-10-03,87.05
XOM,2016-11-01,83.65
XOM,2016-12-01,87.24
XOM,2017-01-03,90.89
XOM,2017-02-01,82.94
XOM,2017-03-01,83.02
XOM,2017-04-03,82.07
XOM,2017-05-01,82.06
XOM,2017-06-01,80.7
XOM,2017-07-03,82.1
XOM,2017-08-01,80.17
XOM,2017-09-01,76.57
XOM,2017-10-02,81.63
XOM,2017-11-01,83.87
XOM,2017-12-01,83.46
XOM,2018-01-02,85.03
XOM,2018-02-01,89.07
XOM,2018-03-01,75.2
XOM,2018-04-02,73.22
XOM,2018-05-01,76.95
XOM,2018-06-01,81.83
XOM,2018-07-02,81.76
XOM,2018-08-01,80.39
XOM,2018-09-04,80.29
XOM,2018-10-01,85.81
XOM,2018-11-01,80.67
XOM,2018-12-03,81.22
XOM,2019-01-02,69.69
XOM,2019-02-01,75.92
XOM,2019-03-01,80.0
XOM,2019-04-01,81.73
XOM,2019-05-01,78.67
GS,2016-04-01,159.82
GS,2016-05-02,166.18
GS,2016-06-01,159.97
GS,2016-07-01,148.25
GS,2016-08-01,158.18
GS,2016-09-01,168.51
GS,2016-10-03,161.07
GS,2016-11-01,178.06
GS,2016-12-01,226.63
GS,2017-01-03,241.57
GS,2017-02-01,230.67
GS,2017-03-01,252.71
GS,2017-04-03,228.96
GS,2017-05-01,224.85
GS,2017-06-01,215.01
GS,2017-07-03,227.28
GS,2017-08-01,227.0
GS,2017-09-01,225.88
GS,2017-10-02,240.65
GS,2017-11-01,244.26
GS,2017-12-01,248.95
GS,2018-01-02,255.67
GS,2018-02-01,272.23
GS,2018-03-01,256.78
GS,2018-04-02,247.35
GS,2018-05-01,236.67
GS,2018-06-01,228.35
GS,2018-07-02,223.26
GS,2018-08-01,236.04
GS,2018-09-04,237.66
GS,2018-10-01,225.33
GS,2018-11-01,226.97
GS,2018-12-03,191.63
GS,2019-01-02,172.03
GS,2019-02-01,196.54
GS,2019-03-01,198.2
GS,2019-04-01,196.74
GS,2019-05-01,204.73
HD,2016-04-01,134.85
HD,2016-05-02,136.05
HD,2016-06-01,131.83
HD,2016-07-01,129.62
HD,2016-08-01,138.77
HD,2016-09-01,134.23
HD,2016-10-03,128.5
HD,2016-11-01,119.89
HD,2016-12-01,129.47
HD,2017-01-03,134.31
HD,2017-02-01,137.44
HD,2017-03-01,146.68
HD,2017-04-03,146.62
HD,2017-05-01,154.21
HD,2017-06-01,155.15
HD,2017-07-03,154.01
HD,2017-08-01,149.85
HD,2017-09-01,150.78
HD,2017-10-02,164.02
HD,2017-11-01,165.38
HD,2017-12-01,180.42
HD,2018-01-02,188.03
HD,2018-02-01,199.9
HD,2018-03-01,179.64
HD,2018-04-02,172.9
HD,2018-05-01,184.63
HD,2018-06-01,187.35
HD,2018-07-02,194.02
HD,2018-08-01,196.3
HD,2018-09-04,205.08
HD,2018-10-01,207.6
HD,2018-11-01,180.46
HD,2018-12-03,181.74
HD,2019-01-02,172.41
HD,2019-02-01,184.37
HD,2019-03-01,185.17
HD,2019-04-01,195.64
HD,2019-05-01,198.8
IBM,2016-04-01,152.52
IBM,2016-05-02,145.27
IBM,2016-06-01,152.51
IBM,2016-07-01,152.35
IBM,2016-08-01,161.45
IBM,2016-09-01,159.54
IBM,2016-10-03,157.61
IBM,2016-11-01,152.79
IBM,2016-12-01,159.82
IBM,2017-01-03,167.19
IBM,2017-02-01,174.29
IBM,2017-03-01,181.95
IBM,2017-04-03,174.5
IBM,2017-05-01,158.84
IBM,2017-06-01,152.67
IBM,2017-07-03,155.58
IBM,2017-08-01,145.3
IBM,2017-09-01,144.08
IBM,2017-10-02,146.66
IBM,2017-11-01,154.03
IBM,2017-12-01,154.76
IBM,2018-01-02,154.25
IBM,2018-02-01,162.4
IBM,2018-03-01,153.81
IBM,2018-04-02,150.07
IBM,2018-05-01,145.0
IBM,2018-06-01,141.95
IBM,2018-07-02,139.86
IBM,2018-08-01,143.5
IBM,2018-09-04,145.68
IBM,2018-10-01,153.0
IBM,2018-11-01,116.83
IBM,2018-12-03,125.31
IBM,2019-01-02,115.21
IBM,2019-02-01,134.1
IBM,2019-03-01,139.2
IBM,2019-04-01,143.3
IBM,2019-05-01,140.56
INTC,2016-04-01,32.45
INTC,2016-05-02,30.61
INTC,2016-06-01,31.66
INTC,2016-07-01,32.75
INTC,2016-08-01,34.85
INTC,2016-09-01,36.02
INTC,2016-10-03,37.66
INTC,2016-11-01,34.52
INTC,2016-12-01,33.76
INTC,2017-01-03,36.6
INTC,2017-02-01,36.52
INTC,2017-03-01,35.93
INTC,2017-04-03,36.16
INTC,2017-05-01,36.31
INTC,2017-06-01,36.12
INTC,2017-07-03,33.46
INTC,2017-08-01,36.35
INTC,2017-09-01,35.09
INTC,2017-10-02,39.04
INTC,2017-11-01,46.71
INTC,2017-12-01,44.68
INTC,2018-01-02,46.85
INTC,2018-02-01,47.65
INTC,2018-03-01,47.84
INTC,2018-04-02,48.92
INTC,2018-05-01,53.33
INTC,2018-06-01,57.08
INTC,2018-07-02,50.2
INTC,2018-08-01,48.81
INTC,2018-09-04,47.96
INTC,2018-10-01,46.45
INTC,2018-11-01,48.22
INTC,2018-12-03,50.13
INTC,2019-01-02,47.08
INTC,2019-02-01,48.73
INTC,2019-03-01,53.3
INTC,2019-04-01,54.51
INTC,2019-05-01,50.76
JNJ,2016-04-01,109.19
JNJ,2016-05-02,112.75
JNJ,2016-06-01,112.78
JNJ,2016-07-01,121.29
JNJ,2016-08-01,125.4
JNJ,2016-09-01,119.08
JNJ,2016-10-03,118.81
JNJ,2016-11-01,115.34
JNJ,2016-12-01,111.38
JNJ,2017-01-03,115.84
JNJ,2017-02-01,113.23
JNJ,2017-03-01,123.86
JNJ,2017-04-03,124.69
JNJ,2017-05-01,123.34
JNJ,2017-06-01,128.78
JNJ,2017-07-03,132.9
JNJ,2017-08-01,132.51
JNJ,2017-09-01,131.03
JNJ,2017-10-02,131.22
JNJ,2017-11-01,139.98
JNJ,2017-12-01,139.98
JNJ,2018-01-02,139.23
JNJ,2018-02-01,140.02
JNJ,2018-03-01,127.28
JNJ,2018-04-02,124.56
JNJ,2018-05-01,126.01
JNJ,2018-06-01,121.26
JNJ,2018-07-02,121.58
JNJ,2018-08-01,132.64
JNJ,2018-09-04,133.72
JNJ,2018-10-01,139.69
JNJ,2018-11-01,140.82
JNJ,2018-12-03,146.21
JNJ,2019-01-02,127.75
JNJ,2019-02-01,134.2
JNJ,2019-03-01,138.35
JNJ,2019-04-01,138.98
JNJ,2019-05-01,141.95
JPM,2016-04-01,59.87
JPM,2016-05-02,63.79
JPM,2016-06-01,65.69
JPM,2016-07-01,61.26
JPM,2016-08-01,63.8
JPM,2016-09-01,67.21
JPM,2016-10-03,66.51
JPM,2016-11-01,68.97
JPM,2016-12-01,81.79
JPM,2017-01-03,87.23
JPM,2017-02-01,84.95
JPM,2017-03-01,93.6
JPM,2017-04-03,87.52
JPM,2017-05-01,87.06
JPM,2017-06-01,83.06
JPM,2017-07-03,92.75
JPM,2017-08-01,93.03
JPM,2017-09-01,91.7
JPM,2017-10-02,96.84
JPM,2017-11-01,100.92
JPM,2017-12-01,104.79
JPM,2018-01-02,107.95
JPM,2018-02-01,116.87
JPM,2018-03-01,113.43
JPM,2018-04-02,107.85
JPM,2018-05-01,108.78
JPM,2018-06-01,108.4
JPM,2018-07-02,105.08
JPM,2018-08-01,115.66
JPM,2018-09-04,115.15
JPM,2018-10-01,113.5
JPM,2018-11-01,108.98
JPM,2018-12-03,112.24
JPM,2019-01-02,99.31
JPM,2019-02-01,103.88
JPM,2019-03-01,104.43
JPM,2019-04-01,104.64
JPM,2019-05-01,115.16
MCD,2016-04-01,127.02
MCD,2016-05-02,128.2
MCD,2016-06-01,121.97
MCD,2016-07-01,120.4
MCD,2016-08-01,118.01
MCD,2016-09-01,115.4
MCD,2016-10-03,114.64
MCD,2016-11-01,112.25
MCD,2016-12-01,118.47
MCD,2017-01-03,119.62
MCD,2017-02-01,122.42
MCD,2017-03-01,129.05
MCD,2017-04-03,129.61
MCD,2017-05-01,141.15
MCD,2017-06-01,152.39
MCD,2017-07-03,152.5
MCD,2017-08-01,154.04
MCD,2017-09-01,159.81
MCD,2017-10-02,156.96
MCD,2017-11-01,166.37
MCD,2017-12-01,172.87
MCD,2018-01-02,173.22
MCD,2018-02-01,171.9
MCD,2018-03-01,155.7
MCD,2018-04-02,157.72
MCD,2018-05-01,163.44
MCD,2018-06-01,159.16
MCD,2018-07-02,156.87
MCD,2018-08-01,156.92
MCD,2018-09-04,161.72
MCD,2018-10-01,166.67
MCD,2018-11-01,174.88
MCD,2018-12-03,185.37
MCD,2019-01-02,176.06
MCD,2019-02-01,176.72
MCD,2019-03-01,185.05
MCD,2019-04-01,188.39
MCD,2019-05-01,194.17
MRK,2016-04-01,53.7
MRK,2016-05-02,55.3
MRK,2016-06-01,56.33
MRK,2016-07-01,57.94
MRK,2016-08-01,58.66
MRK,2016-09-01,62.9
MRK,2016-10-03,62.52
MRK,2016-11-01,59.3
MRK,2016-12-01,60.76
MRK,2017-01-03,60.15
MRK,2017-02-01,62.1
MRK,2017-03-01,66.21
MRK,2017-04-03,63.47
MRK,2017-05-01,62.38
MRK,2017-06-01,65.26
MRK,2017-07-03,64.27
MRK,2017-08-01,63.92
MRK,2017-09-01,63.83
MRK,2017-10-02,64.55
MRK,2017-11-01,55.34
MRK,2017-12-01,55.87
MRK,2018-01-02,56.22
MRK,2018-02-01,59.86
MRK,2018-03-01,53.7
MRK,2018-04-02,53.27
MRK,2018-05-01,57.98
MRK,2018-06-01,60.56
MRK,2018-07-02,60.46
MRK,2018-08-01,65.49
MRK,2018-09-04,67.95
MRK,2018-10-01,71.53
MRK,2018-11-01,73.12
MRK,2018-12-03,79.22
MRK,2019-01-02,75.59
MRK,2019-02-01,76.45
MRK,2019-03-01,81.65
MRK,2019-04-01,83.3
MRK,2019-05-01,78.72
MSFT,2016-04-01,55.57
MSFT,2016-05-02,50.61
MSFT,2016-06-01,52.85
MSFT,2016-07-01,51.16
MSFT,2016-08-01,56.58
MSFT,2016-09-01,57.59
MSFT,2016-10-03,57.42
MSFT,2016-11-01,59.8
MSFT,2016-12-01,59.2
MSFT,2017-01-03,62.58
MSFT,2017-02-01,63.58
MSFT,2017-03-01,64.94
MSFT,2017-04-03,65.55
MSFT,2017-05-01,69.41
MSFT,2017-06-01,70.1
MSFT,2017-07-03,68.17
MSFT,2017-08-01,72.58
MSFT,2017-09-01,73.94
MSFT,2017-10-02,74.61
MSFT,2017-11-01,83.18
MSFT,2017-12-01,84.26
MSFT,2018-01-02,85.95
MSFT,2018-02-01,94.26
MSFT,2018-03-01,92.85
MSFT,2018-04-02,88.52
MSFT,2018-05-01,95.0
MSFT,2018-06-01,100.79
MSFT,2018-07-02,100.01
MSFT,2018-08-01,106.28
MSFT,2018-09-04,111.71
MSFT,2018-10-01,115.61
MSFT,2018-11-01,105.92
MSFT,2018-12-03,112.09
MSFT,2019-01-02,101.12
MSFT,2019-02-01,102.78
MSFT,2019-03-01,112.53
MSFT,2019-04-01,119.02
MSFT,2019-05-01,127.88
NKE,2016-04-01,61.59
NKE,2016-05-02,59.59
NKE,2016-06-01,54.93
NKE,2016-07-01,55.61
NKE,2016-08-01,55.41
NKE,2016-09-01,58.54
NKE,2016-10-03,52.67
NKE,2016-11-01,49.62
NKE,2016-12-01,50.65
NKE,2017-01-03,51.98
NKE,2017-02-01,53.02
NKE,2017-03-01,57.95
NKE,2017-04-03,55.56
NKE,2017-05-01,54.99
NKE,2017-06-01,52.3
NKE,2017-07-03,58.65
NKE,2017-08-01,59.84
NKE,2017-09-01,53.36
NKE,2017-10-02,51.87
NKE,2017-11-01,55.07
NKE,2017-12-01,59.88
NKE,2018-01-02,63.49
NKE,2018-02-01,67.65
NKE,2018-03-01,66.32
NKE,2018-04-02,64.12
NKE,2018-05-01,68.1
NKE,2018-06-01,72.76
NKE,2018-07-02,78.35
NKE,2018-08-01,77.54
NKE,2018-09-04,79.6
NKE,2018-10-01,84.46
NKE,2018-11-01,76.79
NKE,2018-12-03,77.94
NKE,2019-01-02,74.06
NKE,2019-02-01,81.51
NKE,2019-03-01,87.16
NKE,2019-04-01,85.23
NKE,2019-05-01,85.9
PFE,2016-04-01,30.04
PFE,2016-05-02,32.8
PFE,2016-06-01,34.75
PFE,2016-07-01,35.57
PFE,2016-08-01,37.31
PFE,2016-09-01,34.68
PFE,2016-10-03,33.68
PFE,2016-11-01,31.07
PFE,2016-12-01,31.46
PFE,2017-01-03,33.0
PFE,2017-02-01,31.67
PFE,2017-03-01,34.42
PFE,2017-04-03,34.24
PFE,2017-05-01,33.78
PFE,2017-06-01,32.71
PFE,2017-07-03,33.82
PFE,2017-08-01,33.08
PFE,2017-09-01,33.96
PFE,2017-10-02,36.07
PFE,2017-11-01,35.26
PFE,2017-12-01,36.35
PFE,2018-01-02,36.44
PFE,2018-02-01,36.83
PFE,2018-03-01,35.63
PFE,2018-04-02,35.05
PFE,2018-05-01,35.4
PFE,2018-06-01,36.25
PFE,2018-07-02,36.33
PFE,2018-08-01,40.27
PFE,2018-09-04,41.37
PFE,2018-10-01,44.27
PFE,2018-11-01,43.67
PFE,2018-12-03,45.99
PFE,2019-01-02,43.25
PFE,2019-02-01,42.88
PFE,2019-03-01,43.36
PFE,2019-04-01,42.84
PFE,2019-05-01,40.77
PG,2016-04-01,83.53
PG,2016-05-02,80.97
PG,2016-06-01,81.79
PG,2016-07-01,84.78
PG,2016-08-01,86.41
PG,2016-09-01,88.31
PG,2016-10-03,88.66
PG,2016-11-01,86.85
PG,2016-12-01,81.86
PG,2017-01-03,84.2
PG,2017-02-01,87.33
PG,2017-03-01,91.66
PG,2017-04-03,89.68
PG,2017-05-01,87.09
PG,2017-06-01,88.13
PG,2017-07-03,87.74
PG,2017-08-01,91.1
PG,2017-09-01,92.53
PG,2017-10-02,91.77
PG,2017-11-01,86.89
PG,2017-12-01,90.36
PG,2018-01-02,90.65
PG,2018-02-01,85.85
PG,2018-03-01,78.7
PG,2018-04-02,77.4
PG,2018-05-01,71.96
PG,2018-06-01,73.45
PG,2018-07-02,78.13
PG,2018-08-01,80.65
PG,2018-09-04,82.7
PG,2018-10-01,83.67
PG,2018-11-01,89.59
PG,2018-12-03,93.32
PG,2019-01-02,91.28
PG,2019-02-01,97.47
PG,2019-03-01,98.44
PG,2019-04-01,103.64
PG,2019-05-01,104.93
TRV,2016-04-01,117.4
TRV,2016-05-02,110.91
TRV,2016-06-01,114.84
TRV,2016-07-01,118.85
TRV,2016-08-01,116.81
TRV,2016-09-01,118.35
TRV,2016-10-03,113.0
TRV,2016-11-01,106.24
TRV,2016-12-01,115.41
TRV,2017-01-03,120.9
TRV,2017-02-01,116.54
TRV,2017-03-01,124.99
TRV,2017-04-03,120.38
TRV,2017-05-01,121.18
TRV,2017-06-01,125.4
TRV,2017-07-03,127.34
TRV,2017-08-01,129.21
TRV,2017-09-01,119.9
TRV,2017-10-02,123.32
TRV,2017-11-01,133.47
TRV,2017-12-01,136.21
TRV,2018-01-02,131.98
TRV,2018-02-01,150.0
TRV,2018-03-01,138.97
TRV,2018-04-02,134.84
TRV,2018-05-01,131.09
TRV,2018-06-01,129.29
TRV,2018-07-02,122.39
TRV,2018-08-01,128.96
TRV,2018-09-04,132.13
TRV,2018-10-01,128.97
TRV,2018-11-01,125.2
TRV,2018-12-03,130.11
TRV,2019-01-02,117.37
TRV,2019-02-01,126.49
TRV,2019-03-01,133.03
TRV,2019-04-01,138.02
TRV,2019-05-01,143.08
UNH,2016-04-01,129.92
UNH,2016-05-02,132.1
UNH,2016-06-01,134.53
UNH,2016-07-01,140.86
UNH,2016-08-01,143.51
UNH,2016-09-01,135.74
UNH,2016-10-03,138.49
UNH,2016-11-01,139.43
UNH,2016-12-01,160.94
UNH,2017-01-03,161.45
UNH,2017-02-01,162.71
UNH,2017-03-01,167.94
UNH,2017-04-03,165.59
UNH,2017-05-01,174.59
UNH,2017-06-01,179.58
UNH,2017-07-03,186.65
UNH,2017-08-01,192.23
UNH,2017-09-01,199.75
UNH,2017-10-02,197.44
UNH,2017-11-01,209.53
UNH,2017-12-01,226.78
UNH,2018-01-02,221.16
UNH,2018-02-01,235.22
UNH,2018-03-01,224.45
UNH,2018-04-02,217.2
UNH,2018-05-01,236.85
UNH,2018-06-01,243.35
UNH,2018-07-02,247.48
UNH,2018-08-01,253.37
UNH,2018-09-04,268.51
UNH,2018-10-01,269.1
UNH,2018-11-01,260.93
UNH,2018-12-03,286.33
UNH,2019-01-02,243.49
UNH,2019-02-01,268.72
UNH,2019-03-01,246.15
UNH,2019-04-01,245.54
UNH,2019-05-01,231.95
UTX,2016-04-01,99.97
UTX,2016-05-02,104.37
UTX,2016-06-01,100.35
UTX,2016-07-01,102.73
UTX,2016-08-01,106.94
UTX,2016-09-01,106.72
UTX,2016-10-03,102.43
UTX,2016-11-01,102.01
UTX,2016-12-01,107.48
UTX,2017-01-03,110.83
UTX,2017-02-01,108.18
UTX,2017-03-01,113.68
UTX,2017-04-03,111.93
UTX,2017-05-01,118.92
UTX,2017-06-01,121.79
UTX,2017-07-03,122.08
UTX,2017-08-01,118.88
UTX,2017-09-01,117.92
UTX,2017-10-02,117.58
UTX,2017-11-01,120.12
UTX,2017-12-01,120.12
UTX,2018-01-02,128.16
UTX,2018-02-01,138.32
UTX,2018-03-01,130.3
UTX,2018-04-02,123.48
UTX,2018-05-01,118.96
UTX,2018-06-01,125.81
UTX,2018-07-02,125.03
UTX,2018-08-01,134.9
UTX,2018-09-04,131.9
UTX,2018-10-01,140.92
UTX,2018-11-01,127.58
UTX,2018-12-03,123.6
UTX,2019-01-02,108.3
UTX,2019-02-01,118.98
UTX,2019-03-01,125.77
UTX,2019-04-01,133.19
UTX,2019-05-01,141.58
VZ,2016-04-01,54.01
VZ,2016-05-02,51.32
VZ,2016-06-01,50.43
VZ,2016-07-01,56.23
VZ,2016-08-01,54.5
VZ,2016-09-01,52.56
VZ,2016-10-03,51.88
VZ,2016-11-01,47.66
VZ,2016-12-01,49.87
VZ,2017-01-03,54.58
VZ,2017-02-01,48.39
VZ,2017-03-01,49.81
VZ,2017-04-03,49.18
VZ,2017-05-01,45.88
VZ,2017-06-01,46.51
VZ,2017-07-03,45.0
VZ,2017-08-01,48.89
VZ,2017-09-01,47.92
VZ,2017-10-02,49.36
VZ,2017-11-01,47.83
VZ,2017-12-01,51.25
VZ,2018-01-02,53.53
VZ,2018-02-01,54.3
VZ,2018-03-01,47.96
VZ,2018-04-02,47.16
VZ,2018-05-01,48.82
VZ,2018-06-01,47.81
VZ,2018-07-02,50.42
VZ,2018-08-01,51.73
VZ,2018-09-04,53.19
VZ,2018-10-01,53.84
VZ,2018-11-01,56.05
VZ,2018-12-03,58.16
VZ,2019-01-02,56.02
VZ,2019-02-01,54.55
VZ,2019-03-01,56.96
VZ,2019-04-01,59.09
VZ,2019-05-01,56.52
V,2016-04-01,77.59
V,2016-05-02,78.46
V,2016-06-01,79.22
V,2016-07-01,74.48
V,2016-08-01,78.26
V,2016-09-01,81.3
V,2016-10-03,82.86
V,2016-11-01,81.62
V,2016-12-01,75.43
V,2017-01-03,79.5
V,2017-02-01,82.44
V,2017-03-01,88.99
V,2017-04-03,89.36
V,2017-05-01,91.26
V,2017-06-01,95.4
V,2017-07-03,93.35
V,2017-08-01,100.87
V,2017-09-01,103.9
V,2017-10-02,105.44
V,2017-11-01,111.07
V,2017-12-01,110.73
V,2018-01-02,114.51
V,2018-02-01,125.72
V,2018-03-01,120.4
V,2018-04-02,118.39
V,2018-05-01,127.51
V,2018-06-01,130.85
V,2018-07-02,132.5
V,2018-08-01,138.25
V,2018-09-04,147.8
V,2018-10-01,150.79
V,2018-11-01,140.83
V,2018-12-03,145.0
V,2019-01-02,132.92
V,2019-02-01,140.15
V,2019-03-01,149.47
V,2019-04-01,157.26
V,2019-05-01,162.79
WMT,2016-04-01,69.06
WMT,2016-05-02,67.59
WMT,2016-06-01,70.5
WMT,2016-07-01,72.81
WMT,2016-08-01,73.78
WMT,2016-09-01,72.84
WMT,2016-10-03,72.01
WMT,2016-11-01,69.3
WMT,2016-12-01,70.67
WMT,2017-01-03,68.66
WMT,2017-02-01,66.23
WMT,2017-03-01,70.45
WMT,2017-04-03,71.83
WMT,2017-05-01,75.23
WMT,2017-06-01,79.81
WMT,2017-07-03,75.36
WMT,2017-08-01,80.5
WMT,2017-09-01,78.37
WMT,2017-10-02,78.45
WMT,2017-11-01,87.94
WMT,2017-12-01,97.35
WMT,2018-01-02,98.59
WMT,2018-02-01,105.52
WMT,2018-03-01,89.08
WMT,2018-04-02,85.55
WMT,2018-05-01,87.41
WMT,2018-06-01,82.99
WMT,2018-07-02,84.0
WMT,2018-08-01,88.24
WMT,2018-09-04,95.36
WMT,2018-10-01,94.4
WMT,2018-11-01,100.58
WMT,2018-12-03,98.75
WMT,2019-01-02,93.34
WMT,2019-02-01,93.86
WMT,2019-03-01,97.93
WMT,2019-04-01,97.82
WMT,2019-05-01,101.36
WBA,2016-04-01,86.7
WBA,2016-05-02,80.56
WBA,2016-06-01,78.1
WBA,2016-07-01,83.06
WBA,2016-08-01,79.27
WBA,2016-09-01,81.54
WBA,2016-10-03,80.38
WBA,2016-11-01,82.46
WBA,2016-12-01,84.22
WBA,2017-01-03,82.96
WBA,2017-02-01,81.04
WBA,2017-03-01,86.77
WBA,2017-04-03,82.95
WBA,2017-05-01,86.46
WBA,2017-06-01,82.18
WBA,2017-07-03,78.13
WBA,2017-08-01,81.13
WBA,2017-09-01,81.22
WBA,2017-10-02,76.6
WBA,2017-11-01,67.01
WBA,2017-12-01,71.45
WBA,2018-01-02,74.95
WBA,2018-02-01,76.06
WBA,2018-03-01,70.2
WBA,2018-04-02,63.1
WBA,2018-05-01,65.42
WBA,2018-06-01,62.86
WBA,2018-07-02,61.13
WBA,2018-08-01,66.44
WBA,2018-09-04,67.62
WBA,2018-10-01,72.46
WBA,2018-11-01,79.9
WBA,2018-12-03,85.69
WBA,2019-01-02,68.04
WBA,2019-02-01,71.88
WBA,2019-03-01,66.61
WBA,2019-04-01,63.49
WBA,2019-05-01,53.68
DIS,2016-04-01,99.07
DIS,2016-05-02,104.36
DIS,2016-06-01,98.52
DIS,2016-07-01,98.03
DIS,2016-08-01,95.54
DIS,2016-09-01,94.26
DIS,2016-10-03,92.49
DIS,2016-11-01,92.39
DIS,2016-12-01,98.94
DIS,2017-01-03,106.08
DIS,2017-02-01,111.3
DIS,2017-03-01,111.04
DIS,2017-04-03,113.2
DIS,2017-05-01,114.73
DIS,2017-06-01,108.21
DIS,2017-07-03,107.46
DIS,2017-08-01,110.61
DIS,2017-09-01,101.5
DIS,2017-10-02,99.86
DIS,2017-11-01,99.03
DIS,2017-12-01,105.25
DIS,2018-01-02,111.8
DIS,2018-02-01,110.49
DIS,2018-03-01,102.57
DIS,2018-04-02,98.66
DIS,2018-05-01,100.06
DIS,2018-06-01,99.36
DIS,2018-07-02,105.33
DIS,2018-08-01,112.97
DIS,2018-09-04,110.85
DIS,2018-10-01,116.24
DIS,2018-11-01,116.1
DIS,2018-12-03,115.74
DIS,2019-01-02,108.97
DIS,2019-02-01,111.3
DIS,2019-03-01,114.01
DIS,2019-04-01,112.51
DIS,2019-05-01,136.38
ADANIPORTS.NS,2016-04-01,3.66
ADANIPORTS.NS,2016-05-02,3.51
ADANIPORTS.NS,2016-06-01,3.0
ADANIPORTS.NS,2016-07-01,3.03
ADANIPORTS.NS,2016-08-01,3.43
ADANIPORTS.NS,2016-09-01,3.86
ADANIPORTS.NS,2016-10-03,3.97
ADANIPORTS.NS,2016-11-01,4.57
ADANIPORTS.NS,2016-12-01,4.02
ADANIPORTS.NS,2017-01-02,4.02
ADANIPORTS.NS,2017-02-01,4.52
ADANIPORTS.NS,2017-03-01,4.53
ADANIPORTS.NS,2017-04-03,5.26
ADANIPORTS.NS,2017-05-02,5.15
ADANIPORTS.NS,2017-06-01,5.42
ADANIPORTS.NS,2017-07-03,5.67
ADANIPORTS.NS,2017-08-01,6.3
ADANIPORTS.NS,2017-09-01,6.17
ADANIPORTS.NS,2017-10-03,5.86
ADANIPORTS.NS,2017-11-01,6.7
ADANIPORTS.NS,2017-12-01,6.0
ADANIPORTS.NS,2018-01-01,6.26
ADANIPORTS.NS,2018-02-01,6.7
ADANIPORTS.NS,2018-03-01,6.23
ADANIPORTS.NS,2018-04-02,5.67
ADANIPORTS.NS,2018-05-02,6.02
ADANIPORTS.NS,2018-06-01,5.78
ADANIPORTS.NS,2018-07-02,5.27
ADANIPORTS.NS,2018-08-01,5.84
ADANIPORTS.NS,2018-09-03,5.4
ADANIPORTS.NS,2018-10-01,4.53
ADANIPORTS.NS,2018-11-01,4.33
ADANIPORTS.NS,2018-12-03,5.34
ADANIPORTS.NS,2019-01-01,5.59
ADANIPORTS.NS,2019-02-01,4.75
ADANIPORTS.NS,2019-03-01,4.7
ADANIPORTS.NS,2019-04-01,5.53
ASIANPAINT.NS,2016-04-01,13.11
ASIANPAINT.NS,2016-05-02,13.02
ASIANPAINT.NS,2016-06-01,15.15
ASIANPAINT.NS,2016-07-01,14.89
ASIANPAINT.NS,2016-08-01,16.81
ASIANPAINT.NS,2016-09-01,17.28
ASIANPAINT.NS,2016-10-03,17.93
ASIANPAINT.NS,2016-11-01,16.14
ASIANPAINT.NS,2016-12-01,13.74
ASIANPAINT.NS,2017-01-02,13.28
ASIANPAINT.NS,2017-02-01,14.7
ASIANPAINT.NS,2017-03-01,15.45
ASIANPAINT.NS,2017-04-03,16.77
ASIANPAINT.NS,2017-05-02,17.32
ASIANPAINT.NS,2017-06-01,18.0
ASIANPAINT.NS,2017-07-03,17.27
ASIANPAINT.NS,2017-08-01,17.91
ASIANPAINT.NS,2017-09-01,18.99
ASIANPAINT.NS,2017-10-03,17.54
ASIANPAINT.NS,2017-11-01,18.2
ASIANPAINT.NS,2017-12-01,17.58
ASIANPAINT.NS,2018-01-01,17.9
ASIANPAINT.NS,2018-02-01,18.01
ASIANPAINT.NS,2018-03-01,17.17
ASIANPAINT.NS,2018-04-02,17.65
