symbol,date,close
AAPL,2017-09-01,154.119995
AAPL,2017-10-01,169.03999299999998
AAPL,2017-11-01,171.850006
AAPL,2017-12-01,169.229996
AAPL,2018-01-01,167.429993
AAPL,2018-02-01,178.119995
AAPL,2018-03-01,167.779999
AAPL,2018-04-01,165.259995
AAPL,2018-05-01,186.869995
AAPL,2018-06-01,185.110001
AAPL,2018-07-01,190.28999299999998
AAPL,2018-08-01,227.63000499999998
AAPL,2018-09-01,225.74000499999997
AAPL,2018-10-01,218.86000099999998
AAPL,2018-11-01,178.580002
AAPL,2018-12-01,157.740005
AAPL,2019-01-01,166.440002
AAPL,2019-02-01,173.149994
AAPL,2019-03-01,189.949997
AAPL,2019-04-01,200.669998
AAPL,2019-05-01,209.149994
BA,2016-03-01,126.940002
BA,2016-04-01,134.800003
BA,2016-05-01,126.150002
BA,2016-06-01,129.869995
BA,2016-07-01,133.66000400000001
BA,2016-08-01,129.449997
BA,2016-09-01,131.740005
BA,2016-10-01,142.429993
BA,2016-11-01,150.559998
BA,2016-12-01,155.679993
BA,2017-01-01,163.419998
BA,2017-02-01,180.229996
BA,2017-03-01,176.860001
BA,2017-04-01,184.830002
BA,2017-05-01,187.630005
BA,2017-06-01,197.75
BA,2017-07-01,242.460007
BA,2017-08-01,239.66000400000001
BA,2017-09-01,254.210007
BA,2017-10-01,257.980011
BA,2017-11-01,276.799988
BA,2017-12-01,294.910004
BA,2018-01-01,354.369995
BA,2018-02-01,362.209991
BA,2018-03-01,327.880005
BA,2018-04-01,333.559998
BA,2018-05-01,352.160004
BA,2018-06-01,335.51001
BA,2018-07-01,356.299988
BA,2018-08-01,342.790009
BA,2018-09-01,371.899994
BA,2018-10-01,354.859985
BA,2018-11-01,346.76001
BA,2018-12-01,322.5
BA,2019-01-01,385.619995
BA,2019-02-01,439.959991
BA,2019-03-01,381.420013
BA,2019-04-01,377.690002
BA,2019-05-01,375.799988
CAT,2016-03-01,76.540001
CAT,2016-04-01,77.720001
CAT,2016-05-01,72.510002
CAT,2016-06-01,75.809998
CAT,2016-07-01,82.760002
CAT,2016-08-01,81.949997
CAT,2016-09-01,88.769997
CAT,2016-10-01,83.459999
CAT,2016-11-01,95.559998
CAT,2016-12-01,92.739998
CAT,2017-01-01,95.660004
CAT,2017-02-01,96.660004
CAT,2017-03-01,92.760002
CAT,2017-04-01,102.260002
CAT,2017-05-01,105.43
CAT,2017-06-01,107.459999
CAT,2017-07-01,113.949997
CAT,2017-08-01,117.489998
CAT,2017-09-01,124.709999
CAT,2017-10-01,135.800003
CAT,2017-11-01,141.149994
CAT,2017-12-01,157.580002
CAT,2018-01-01,162.779999
CAT,2018-02-01,154.630005
CAT,2018-03-01,147.380005
CAT,2018-04-01,144.360001
CAT,2018-05-01,151.91000400000001
CAT,2018-06-01,135.669998
CAT,2018-07-01,143.800003
CAT,2018-08-01,138.850006
CAT,2018-09-01,152.490005
CAT,2018-10-01,121.32
CAT,2018-11-01,135.669998
CAT,2018-12-01,127.07
CAT,2019-01-01,133.16000400000001
CAT,2019-02-01,137.33999599999999
CAT,2019-03-01,135.490005
CAT,2019-04-01,139.419998
CAT,2019-05-01,135.169998
CVX,2016-03-01,95.400002
CVX,2016-04-01,102.18
CVX,2016-05-01,101.0
CVX,2016-06-01,104.83000200000001
CVX,2016-07-01,102.480003
CVX,2016-08-01,100.58000200000001
CVX,2016-09-01,102.91999799999999
CVX,2016-10-01,104.75
CVX,2016-11-01,111.559998
CVX,2016-12-01,117.699997
CVX,2017-01-01,111.349998
CVX,2017-02-01,112.5
CVX,2017-03-01,107.370003
CVX,2017-04-01,106.699997
CVX,2017-05-01,103.480003
CVX,2017-06-01,104.33000200000001
CVX,2017-07-01,109.190002
CVX,2017-08-01,107.620003
CVX,2017-09-01,117.5
CVX,2017-10-01,115.889999
CVX,2017-11-01,118.989998
CVX,2017-12-01,125.190002
CVX,2018-01-01,125.349998
CVX,2018-02-01,111.91999799999999
CVX,2018-03-01,114.040001
CVX,2018-04-01,125.110001
CVX,2018-05-01,124.300003
CVX,2018-06-01,126.43
CVX,2018-07-01,126.269997
CVX,2018-08-01,118.459999
CVX,2018-09-01,122.279999
CVX,2018-10-01,111.650002
CVX,2018-11-01,118.940002
CVX,2018-12-01,108.790001
CVX,2019-01-01,114.650002
CVX,2019-02-01,119.58000200000001
CVX,2019-03-01,123.18
CVX,2019-04-01,120.059998
CVX,2019-05-01,116.379997
CSCO,2016-03-01,28.469998999999998
CSCO,2016-04-01,27.49
CSCO,2016-05-01,29.049999
CSCO,2016-06-01,28.690001000000002
CSCO,2016-07-01,30.530001000000002
CSCO,2016-08-01,31.440001000000002
CSCO,2016-09-01,31.719998999999998
CSCO,2016-10-01,30.68
CSCO,2016-11-01,29.82
CSCO,2016-12-01,30.219998999999998
CSCO,2017-01-01,30.719998999999998
CSCO,2017-02-01,34.18
CSCO,2017-03-01,33.799999
CSCO,2017-04-01,34.07
CSCO,2017-05-01,31.530001000000002
CSCO,2017-06-01,31.299999
CSCO,2017-07-01,31.450001
CSCO,2017-08-01,32.209998999999996
CSCO,2017-09-01,33.630001
CSCO,2017-10-01,34.150002
CSCO,2017-11-01,35.880001
CSCO,2017-12-01,38.299999
CSCO,2018-01-01,41.540001000000004
CSCO,2018-02-01,44.779999
CSCO,2018-03-01,42.889998999999996
CSCO,2018-04-01,44.290001000000004
CSCO,2018-05-01,42.709998999999996
CSCO,2018-06-01,43.029999
CSCO,2018-07-01,42.290001000000004
CSCO,2018-08-01,47.77
CSCO,2018-09-01,48.650002
CSCO,2018-10-01,45.75
CSCO,2018-11-01,47.869999
CSCO,2018-12-01,43.330002
CSCO,2019-01-01,47.290001000000004
CSCO,2019-02-01,51.77
CSCO,2019-03-01,53.990002000000004
CSCO,2019-04-01,55.950001
CSCO,2019-05-01,54.939999
KO,2016-03-01,46.389998999999996
KO,2016-04-01,44.799999
KO,2016-05-01,44.599998
KO,2016-06-01,45.330002
KO,2016-07-01,43.630001
KO,2016-08-01,43.43
KO,2016-09-01,42.32
KO,2016-10-01,42.400002
KO,2016-11-01,40.349998
KO,2016-12-01,42.0
KO,2017-01-01,41.57
KO,2017-02-01,41.959998999999996
KO,2017-03-01,42.439999
KO,2017-04-01,43.150002
KO,2017-05-01,45.470001
KO,2017-06-01,44.849998
KO,2017-07-01,45.84
KO,2017-08-01,45.549999
KO,2017-09-01,45.009997999999996
KO,2017-10-01,45.98
KO,2017-11-01,45.77
KO,2017-12-01,45.880001
KO,2018-01-01,47.59
KO,2018-02-01,43.220001
KO,2018-03-01,43.43
KO,2018-04-01,43.209998999999996
KO,2018-05-01,43.0
KO,2018-06-01,43.860001000000004
KO,2018-07-01,46.630001
KO,2018-08-01,44.57
KO,2018-09-01,46.189999
KO,2018-10-01,47.880001
KO,2018-11-01,50.400002
KO,2018-12-01,47.349998
KO,2019-01-01,48.130001
KO,2019-02-01,45.34
KO,2019-03-01,46.860001000000004
KO,2019-04-01,49.060001
KO,2019-05-01,48.389998999999996
DWDP,2016-03-01,34.203094
DWDP,2016-04-01,35.379959
DWDP,2016-05-01,34.539341
DWDP,2016-06-01,33.429726
DWDP,2016-07-01,36.092804
DWDP,2016-08-01,36.072628
DWDP,2016-09-01,34.855415
DWDP,2016-10-01,36.186954
DWDP,2016-11-01,37.47142
DWDP,2016-12-01,38.48016
DWDP,2017-01-01,40.100876
DWDP,2017-02-01,41.869537
DWDP,2017-03-01,42.730331
DWDP,2017-04-01,42.232685
DWDP,2017-05-01,41.667786
DWDP,2017-06-01,42.414257
DWDP,2017-07-01,63.560001
DWDP,2017-08-01,66.650002
DWDP,2017-09-01,46.556828
DWDP,2017-10-01,48.628109
DWDP,2017-11-01,48.392738
DWDP,2017-12-01,47.895092
DWDP,2018-01-01,50.827168
DWDP,2018-02-01,47.276394
DWDP,2018-03-01,42.844654
DWDP,2018-04-01,42.52858
DWDP,2018-05-01,43.113651000000004
DWDP,2018-06-01,44.330868
DWDP,2018-07-01,46.247478
DWDP,2018-08-01,47.162071000000005
DWDP,2018-09-01,43.24815
DWDP,2018-10-01,36.260929
DWDP,2018-11-01,38.903831
DWDP,2018-12-01,35.965031
DWDP,2019-01-01,36.186954
DWDP,2019-02-01,35.796906
DWDP,2019-03-01,35.850708000000004
DWDP,2019-04-01,38.450001
DWDP,2019-05-01,34.669998
XOM,2016-03-01,83.589996
XOM,2016-04-01,88.400002
XOM,2016-05-01,89.019997
XOM,2016-06-01,93.739998
XOM,2016-07-01,88.949997
XOM,2016-08-01,87.139999
XOM,2016-09-01,87.279999
XOM,2016-10-01,83.32
XOM,2016-11-01,87.300003
XOM,2016-12-01,90.260002
XOM,2017-01-01,83.889999
XOM,2017-02-01,81.32
XOM,2017-03-01,82.010002
XOM,2017-04-01,81.650002
XOM,2017-05-01,80.5
XOM,2017-06-01,80.730003
XOM,2017-07-01,80.040001
XOM,2017-08-01,76.33000200000001
XOM,2017-09-01,81.980003
XOM,2017-10-01,83.349998
XOM,2017-11-01,83.290001
XOM,2017-12-01,83.639999
XOM,2018-01-01,87.300003
XOM,2018-02-01,75.739998
XOM,2018-03-01,74.610001
XOM,2018-04-01,77.75
XOM,2018-05-01,81.239998
XOM,2018-06-01,82.730003
XOM,2018-07-01,81.510002
XOM,2018-08-01,80.16999799999999
XOM,2018-09-01,85.019997
XOM,2018-10-01,79.68
XOM,2018-11-01,79.5
XOM,2018-12-01,68.190002
XOM,2019-01-01,73.279999
XOM,2019-02-01,79.029999
XOM,2019-03-01,80.800003
XOM,2019-04-01,80.279999
XOM,2019-05-01,77.290001
GS,2016-03-01,156.979996
GS,2016-04-01,164.110001
GS,2016-05-01,159.479996
GS,2016-06-01,148.580002
GS,2016-07-01,158.809998
GS,2016-08-01,169.46000700000002
GS,2016-09-01,161.270004
GS,2016-10-01,178.240005
GS,2016-11-01,219.289993
GS,2016-12-01,239.44999700000002
GS,2017-01-01,229.32000699999998
GS,2017-02-01,248.059998
GS,2017-03-01,229.72000099999997
GS,2017-04-01,223.80000299999998
GS,2017-05-01,211.25999500000003
GS,2017-06-01,221.899994
GS,2017-07-01,225.330002
GS,2017-08-01,223.74000499999997
GS,2017-09-01,237.190002
GS,2017-10-01,242.479996
GS,2017-11-01,247.63999900000002
GS,2017-12-01,254.75999500000003
GS,2018-01-01,267.890015
GS,2018-02-01,262.929993
GS,2018-03-01,251.86000099999998
GS,2018-04-01,238.330002
GS,2018-05-01,225.88000499999998
GS,2018-06-01,220.57000699999998
GS,2018-07-01,237.42999300000002
GS,2018-08-01,237.809998
GS,2018-09-01,224.24000499999997
GS,2018-10-01,225.36999500000002
GS,2018-11-01,190.690002
GS,2018-12-01,167.050003
GS,2019-01-01,198.009995
GS,2019-02-01,196.699997
GS,2019-03-01,191.990005
GS,2019-04-01,205.919998
GS,2019-05-01,204.990005
HD,2016-03-01,133.429993
HD,2016-04-01,133.889999
HD,2016-05-01,132.119995
HD,2016-06-01,127.690002
HD,2016-07-01,138.240005
HD,2016-08-01,134.119995
HD,2016-09-01,128.679993
HD,2016-10-01,122.010002
HD,2016-11-01,129.399994
HD,2016-12-01,134.080002
HD,2017-01-01,137.580002
HD,2017-02-01,144.91000400000001
HD,2017-03-01,146.830002
HD,2017-04-01,156.100006
HD,2017-05-01,153.509995
HD,2017-06-01,153.399994
HD,2017-07-01,149.600006
HD,2017-08-01,149.869995
HD,2017-09-01,163.559998
HD,2017-10-01,165.779999
HD,2017-11-01,179.820007
HD,2017-12-01,189.529999
HD,2018-01-01,200.899994
HD,2018-02-01,182.270004
HD,2018-03-01,178.240005
HD,2018-04-01,184.800003
HD,2018-05-01,186.550003
HD,2018-06-01,195.100006
HD,2018-07-01,197.520004
HD,2018-08-01,200.770004
HD,2018-09-01,207.149994
HD,2018-10-01,175.880005
HD,2018-11-01,180.320007
HD,2018-12-01,171.820007
HD,2019-01-01,183.529999
HD,2019-02-01,185.139999
HD,2019-03-01,191.889999
HD,2019-04-01,203.699997
HD,2019-05-01,201.009995
IBM,2016-03-01,151.449997
IBM,2016-04-01,145.940002
IBM,2016-05-01,153.740005
IBM,2016-06-01,151.779999
IBM,2016-07-01,160.619995
IBM,2016-08-01,158.880005
IBM,2016-09-01,158.850006
IBM,2016-10-01,153.690002
IBM,2016-11-01,162.220001
IBM,2016-12-01,165.990005
IBM,2017-01-01,174.520004
IBM,2017-02-01,179.820007
IBM,2017-03-01,174.139999
IBM,2017-04-01,160.28999299999998
IBM,2017-05-01,152.630005
IBM,2017-06-01,153.830002
IBM,2017-07-01,144.669998
IBM,2017-08-01,143.029999
IBM,2017-09-01,145.080002
IBM,2017-10-01,154.059998
IBM,2017-11-01,149.119995
IBM,2017-12-01,153.419998
IBM,2018-01-01,163.699997
IBM,2018-02-01,155.830002
IBM,2018-03-01,153.429993
IBM,2018-04-01,144.96000700000002
IBM,2018-05-01,141.309998
IBM,2018-06-01,139.699997
IBM,2018-07-01,144.929993
IBM,2018-08-01,146.479996
IBM,2018-09-01,151.21000700000002
IBM,2018-10-01,115.43
IBM,2018-11-01,124.269997
IBM,2018-12-01,113.66999799999999
IBM,2019-01-01,134.419998
IBM,2019-02-01,138.130005
IBM,2019-03-01,141.100006
IBM,2019-04-01,140.270004
IBM,2019-05-01,139.58999599999999
INTC,2016-03-01,32.349998
INTC,2016-04-01,30.280001000000002
INTC,2016-05-01,31.59
INTC,2016-06-01,32.799999
INTC,2016-07-01,34.860001000000004
INTC,2016-08-01,35.889998999999996
INTC,2016-09-01,37.75
INTC,2016-10-01,34.869999
INTC,2016-11-01,34.700001
INTC,2016-12-01,36.27
INTC,2017-01-01,36.82
INTC,2017-02-01,36.200001
INTC,2017-03-01,36.07
INTC,2017-04-01,36.150002
INTC,2017-05-01,36.110001000000004
INTC,2017-06-01,33.740002000000004
INTC,2017-07-01,35.470001
INTC,2017-08-01,35.07
INTC,2017-09-01,38.080002
INTC,2017-10-01,45.490002000000004
INTC,2017-11-01,44.84
INTC,2017-12-01,46.16
INTC,2018-01-01,48.139998999999996
INTC,2018-02-01,49.290001000000004
INTC,2018-03-01,52.080002
INTC,2018-04-01,51.619999
INTC,2018-05-01,55.200001
INTC,2018-06-01,49.709998999999996
INTC,2018-07-01,48.099998
INTC,2018-08-01,48.43
INTC,2018-09-01,47.290001000000004
INTC,2018-10-01,46.880001
INTC,2018-11-01,49.310001
INTC,2018-12-01,46.93
INTC,2019-01-01,47.119999
INTC,2019-02-01,52.959998999999996
INTC,2019-03-01,53.700001
INTC,2019-04-01,51.040001000000004
INTC,2019-05-01,50.549999
JNJ,2016-03-01,108.199997
JNJ,2016-04-01,112.08000200000001
JNJ,2016-05-01,112.690002
JNJ,2016-06-01,121.300003
JNJ,2016-07-01,125.230003
JNJ,2016-08-01,119.339996
JNJ,2016-09-01,118.129997
JNJ,2016-10-01,115.989998
JNJ,2016-11-01,111.300003
JNJ,2016-12-01,115.209999
JNJ,2017-01-01,113.25
JNJ,2017-02-01,122.209999
JNJ,2017-03-01,124.550003
JNJ,2017-04-01,123.470001
JNJ,2017-05-01,128.25
JNJ,2017-06-01,132.28999299999998
JNJ,2017-07-01,132.720001
JNJ,2017-08-01,132.369995
JNJ,2017-09-01,130.009995
JNJ,2017-10-01,139.41000400000001
JNJ,2017-11-01,139.330002
JNJ,2017-12-01,139.720001
JNJ,2018-01-01,138.190002
JNJ,2018-02-01,129.880005
JNJ,2018-03-01,128.149994
JNJ,2018-04-01,126.489998
JNJ,2018-05-01,119.620003
JNJ,2018-06-01,121.339996
JNJ,2018-07-01,132.520004
JNJ,2018-08-01,134.690002
JNJ,2018-09-01,138.169998
JNJ,2018-10-01,139.990005
JNJ,2018-11-01,146.899994
JNJ,2018-12-01,129.050003
JNJ,2019-01-01,133.080002
JNJ,2019-02-01,136.639999
JNJ,2019-03-01,139.78999299999998
JNJ,2019-04-01,141.199997
JNJ,2019-05-01,141.279999
JPM,2016-03-01,59.220001
JPM,2016-04-01,63.200001
JPM,2016-05-01,65.269997
JPM,2016-06-01,62.139998999999996
JPM,2016-07-01,63.970001
JPM,2016-08-01,67.5
JPM,2016-09-01,66.589996
JPM,2016-10-01,69.260002
JPM,2016-11-01,80.16999799999999
JPM,2016-12-01,85.489998
JPM,2017-01-01,84.629997
JPM,2017-02-01,90.620003
JPM,2017-03-01,87.839996
JPM,2017-04-01,87.0
JPM,2017-05-01,82.150002
JPM,2017-06-01,91.400002
JPM,2017-07-01,91.800003
JPM,2017-08-01,90.889999
JPM,2017-09-01,95.510002
JPM,2017-10-01,100.610001
JPM,2017-11-01,104.519997
JPM,2017-12-01,106.940002
JPM,2018-01-01,115.66999799999999
JPM,2018-02-01,115.5
JPM,2018-03-01,109.970001
JPM,2018-04-01,108.779999
JPM,2018-05-01,107.010002
JPM,2018-06-01,104.199997
JPM,2018-07-01,114.949997
JPM,2018-08-01,114.58000200000001
JPM,2018-09-01,112.839996
JPM,2018-10-01,109.019997
JPM,2018-11-01,111.190002
JPM,2018-12-01,97.620003
JPM,2019-01-01,103.5
JPM,2019-02-01,104.360001
JPM,2019-03-01,101.230003
JPM,2019-04-01,116.050003
JPM,2019-05-01,115.410004
MCD,2016-03-01,125.68
MCD,2016-04-01,126.489998
MCD,2016-05-01,122.059998
MCD,2016-06-01,120.339996
MCD,2016-07-01,117.650002
MCD,2016-08-01,115.660004
MCD,2016-09-01,115.360001
MCD,2016-10-01,112.57
MCD,2016-11-01,119.269997
MCD,2016-12-01,121.720001
MCD,2017-01-01,122.57
MCD,2017-02-01,127.650002
MCD,2017-03-01,129.610001
MCD,2017-04-01,139.929993
MCD,2017-05-01,150.889999
MCD,2017-06-01,153.16000400000001
MCD,2017-07-01,155.139999
MCD,2017-08-01,159.970001
MCD,2017-09-01,156.679993
MCD,2017-10-01,166.91000400000001
MCD,2017-11-01,171.970001
MCD,2017-12-01,172.119995
MCD,2018-01-01,171.139999
MCD,2018-02-01,157.740005
MCD,2018-03-01,156.380005
MCD,2018-04-01,167.440002
MCD,2018-05-01,160.009995
MCD,2018-06-01,156.690002
MCD,2018-07-01,157.53999299999998
MCD,2018-08-01,162.229996
MCD,2018-09-01,167.28999299999998
MCD,2018-10-01,176.899994
MCD,2018-11-01,188.509995
MCD,2018-12-01,177.570007
MCD,2019-01-01,178.779999
MCD,2019-02-01,183.83999599999999
MCD,2019-03-01,189.899994
MCD,2019-04-01,197.570007
MCD,2019-05-01,194.610001
MRK,2016-03-01,52.91
MRK,2016-04-01,54.84
MRK,2016-05-01,56.259997999999996
MRK,2016-06-01,57.610001000000004
MRK,2016-07-01,58.66
MRK,2016-08-01,62.790001000000004
MRK,2016-09-01,62.41
MRK,2016-10-01,58.720001
MRK,2016-11-01,61.189999
MRK,2016-12-01,58.869999
MRK,2017-01-01,61.990002000000004
MRK,2017-02-01,65.870003
MRK,2017-03-01,63.540001000000004
MRK,2017-04-01,62.330002
MRK,2017-05-01,65.110001
MRK,2017-06-01,64.089996
MRK,2017-07-01,63.880001
MRK,2017-08-01,63.860001000000004
MRK,2017-09-01,64.029999
MRK,2017-10-01,55.09
MRK,2017-11-01,55.27
MRK,2017-12-01,56.27
MRK,2018-01-01,59.25
MRK,2018-02-01,54.220001
MRK,2018-03-01,54.470001
MRK,2018-04-01,58.869999
MRK,2018-05-01,59.529999
MRK,2018-06-01,60.700001
MRK,2018-07-01,65.870003
MRK,2018-08-01,68.589996
MRK,2018-09-01,70.940002
MRK,2018-10-01,73.610001
MRK,2018-11-01,79.339996
MRK,2018-12-01,76.410004
MRK,2019-01-01,74.43
MRK,2019-02-01,81.290001
MRK,2019-03-01,83.16999799999999
MRK,2019-04-01,78.709999
MRK,2019-05-01,79.519997
MSFT,2016-03-01,55.23
MSFT,2016-04-01,49.869999
MSFT,2016-05-01,53.0
MSFT,2016-06-01,51.169998
MSFT,2016-07-01,56.68
MSFT,2016-08-01,57.459998999999996
MSFT,2016-09-01,57.599998
MSFT,2016-10-01,59.919998
MSFT,2016-11-01,60.259997999999996
MSFT,2016-12-01,62.139998999999996
MSFT,2017-01-01,64.650002
MSFT,2017-02-01,63.98
MSFT,2017-03-01,65.860001
MSFT,2017-04-01,68.459999
MSFT,2017-05-01,69.839996
MSFT,2017-06-01,68.93
MSFT,2017-07-01,72.699997
MSFT,2017-08-01,74.769997
MSFT,2017-09-01,74.489998
MSFT,2017-10-01,83.18
MSFT,2017-11-01,84.16999799999999
MSFT,2017-12-01,85.540001
MSFT,2018-01-01,95.010002
MSFT,2018-02-01,93.769997
MSFT,2018-03-01,91.269997
MSFT,2018-04-01,93.519997
MSFT,2018-05-01,98.839996
MSFT,2018-06-01,98.610001
MSFT,2018-07-01,106.08000200000001
MSFT,2018-08-01,112.33000200000001
MSFT,2018-09-01,114.370003
MSFT,2018-10-01,106.809998
MSFT,2018-11-01,110.889999
MSFT,2018-12-01,101.57
MSFT,2019-01-01,104.43
MSFT,2019-02-01,112.029999
MSFT,2019-03-01,117.940002
MSFT,2019-04-01,130.600006
MSFT,2019-05-01,126.209999
NKE,2016-03-01,61.470001
NKE,2016-04-01,58.939999
NKE,2016-05-01,55.220001
NKE,2016-06-01,55.200001
NKE,2016-07-01,55.5
NKE,2016-08-01,57.639998999999996
NKE,2016-09-01,52.650002
NKE,2016-10-01,50.18
NKE,2016-11-01,50.07
NKE,2016-12-01,51.720001
NKE,2017-01-01,52.900002
NKE,2017-02-01,57.16
NKE,2017-03-01,55.73
NKE,2017-04-01,55.41
NKE,2017-05-01,52.990002000000004
NKE,2017-06-01,59.0
NKE,2017-07-01,59.049999
NKE,2017-08-01,52.810001
NKE,2017-09-01,51.849998
NKE,2017-10-01,54.990002000000004
NKE,2017-11-01,60.419998
NKE,2017-12-01,62.549999
NKE,2018-01-01,68.220001
NKE,2018-02-01,67.029999
NKE,2018-03-01,66.440002
NKE,2018-04-01,68.389999
NKE,2018-05-01,71.800003
NKE,2018-06-01,79.68
NKE,2018-07-01,76.910004
NKE,2018-08-01,82.199997
NKE,2018-09-01,84.720001
NKE,2018-10-01,75.040001
NKE,2018-11-01,75.120003
NKE,2018-12-01,74.139999
NKE,2019-01-01,81.879997
NKE,2019-02-01,85.730003
NKE,2019-03-01,84.209999
NKE,2019-04-01,87.83000200000001
NKE,2019-05-01,85.269997
PFE,2016-03-01,29.639999
PFE,2016-04-01,32.709998999999996
PFE,2016-05-01,34.700001
PFE,2016-06-01,35.209998999999996
PFE,2016-07-01,36.889998999999996
PFE,2016-08-01,34.799999
PFE,2016-09-01,33.869999
PFE,2016-10-01,31.709999
PFE,2016-11-01,32.139998999999996
PFE,2016-12-01,31.700001
PFE,2017-01-01,31.73
PFE,2017-02-01,34.119999
PFE,2017-03-01,34.209998999999996
PFE,2017-04-01,33.919998
PFE,2017-05-01,32.650002
PFE,2017-06-01,33.59
PFE,2017-07-01,33.16
PFE,2017-08-01,33.919998
PFE,2017-09-01,35.700001
PFE,2017-10-01,35.060001
PFE,2017-11-01,36.259997999999996
PFE,2017-12-01,36.220001
PFE,2018-01-01,37.040001000000004
PFE,2018-02-01,36.310001
PFE,2018-03-01,35.490002000000004
PFE,2018-04-01,36.610001000000004
PFE,2018-05-01,35.93
PFE,2018-06-01,36.279999
PFE,2018-07-01,39.93
PFE,2018-08-01,41.52
PFE,2018-09-01,44.07
PFE,2018-10-01,43.060001
PFE,2018-11-01,46.23
PFE,2018-12-01,43.650002
PFE,2019-01-01,42.450001
PFE,2019-02-01,43.349998
PFE,2019-03-01,42.470001
PFE,2019-04-01,40.610001000000004
PFE,2019-05-01,41.009997999999996
PG,2016-03-01,82.309998
PG,2016-04-01,80.120003
PG,2016-05-01,81.040001
PG,2016-06-01,84.66999799999999
PG,2016-07-01,85.589996
PG,2016-08-01,87.309998
PG,2016-09-01,89.75
PG,2016-10-01,86.800003
PG,2016-11-01,82.459999
PG,2016-12-01,84.08000200000001
PG,2017-01-01,87.599998
PG,2017-02-01,91.07
PG,2017-03-01,89.849998
PG,2017-04-01,87.33000200000001
PG,2017-05-01,88.089996
PG,2017-06-01,87.150002
PG,2017-07-01,90.82
PG,2017-08-01,92.269997
PG,2017-09-01,90.980003
PG,2017-10-01,86.339996
PG,2017-11-01,89.989998
PG,2017-12-01,91.879997
PG,2018-01-01,86.339996
PG,2018-02-01,78.519997
PG,2018-03-01,79.279999
PG,2018-04-01,72.339996
PG,2018-05-01,73.16999799999999
PG,2018-06-01,78.059998
PG,2018-07-01,80.879997
PG,2018-08-01,82.949997
PG,2018-09-01,83.230003
PG,2018-10-01,88.68
PG,2018-11-01,94.510002
PG,2018-12-01,91.91999799999999
PG,2019-01-01,96.470001
PG,2019-02-01,98.550003
